Format Version,1.21,Take Name,Take 2023-09-18 12.49.02 AM,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-09-18 12.49.02.397 AM,Total Frames in Take,2263,Total Exported Frames,2263,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
18,0.180000,-1.018093,54.267891,-0.787013,-0.099691,0.040615,-0.033213,0.000064,1.123371,5.753245,0.075673,-0.178882,0.042204,-0.287177,0.000136,-1.053720,-33.637150,-0.444138,-0.037323,0.039220,-0.568823,0.000247,-0.068198,0.041596,0.063223,-0.054611,0.049100,0.028822,-0.159401,0.034899,-0.147558,-0.068769,0.040202,-0.130689,-0.046510,0.043291,0.012406,-0.200658,0.034602,-0.025486,-0.255202,0.031897,-0.280104,-0.143311,0.034946,-0.209391,-0.177529,0.043363,-0.184130,-0.134705,0.068475,-0.330586,-0.188598,0.038839,-0.429108,-0.164819,0.044336,-0.433542,0.014451,0.031612,-0.628092,-0.069684,0.064783,-0.588555,0.021245,0.038357,-0.512641,-0.135524,0.034872,-0.468670,0.037607,0.038485,-0.647230,-0.156881,0.031237,-0.546674,0.027462,0.035225,-0.589870,,,,0.162399,0.019991,0.010094,0.012476,0.019997,0.009922,0.012290,0.019968,0.209884,-0.145789,0.038101,0.029483,,,,,,,,,,,,,,,,,,
19,0.190000,-1.054884,54.299023,-0.744791,-0.099974,0.040634,-0.033497,0.000068,1.097591,5.811092,0.108341,-0.179382,0.042150,-0.287403,0.000137,-1.054754,-33.858952,-0.383303,-0.037546,0.039279,-0.568596,0.000246,-0.068418,0.041636,0.062930,-0.054862,0.049143,0.028510,-0.159750,0.034886,-0.147815,-0.069104,0.040233,-0.130985,-0.046763,0.043329,0.012098,-0.200943,0.034579,-0.025722,-0.255692,0.031831,-0.280249,-0.143710,0.034946,-0.209672,-0.177918,0.043339,-0.184373,-0.135346,0.068396,-0.330893,-0.189167,0.038678,-0.429264,-0.165480,0.044287,-0.433787,0.014474,0.031709,-0.627685,-0.069848,0.064809,-0.588468,0.020813,0.038547,-0.512218,-0.136133,0.034871,-0.468822,0.037682,0.038566,-0.646703,-0.157172,0.031208,-0.546899,0.027294,0.035272,-0.589345,,,,0.162400,0.019988,0.010093,0.012476,0.019997,0.009922,0.012294,0.019977,0.209887,-0.146043,0.038076,0.029231,,,,,,,,,,,,,,,,,,
20,0.200000,-1.106905,54.335575,-0.667518,-0.100250,0.040670,-0.033769,0.000063,1.101922,5.878895,0.149804,-0.179883,0.042144,-0.287626,0.000148,-1.073116,-34.108086,-0.332670,-0.037770,0.039313,-0.568354,0.000252,-0.068641,0.041683,0.062634,-0.055102,0.049192,0.028199,-0.160109,0.034867,-0.148045,-0.069415,0.040343,-0.131281,-0.047026,0.043385,0.011788,-0.201206,0.034553,-0.025913,-0.256187,0.031757,-0.280384,-0.144129,0.034940,-0.209945,-0.178306,0.043325,-0.184599,-0.135876,0.068459,-0.331181,-0.189798,0.038703,-0.429425,-0.166199,0.044287,-0.434052,0.014686,0.031637,-0.627159,-0.070085,0.064845,-0.588392,0.020335,0.038671,-0.511751,-0.136796,0.034890,-0.469000,0.037729,0.038664,-0.646190,-0.157516,0.031176,-0.547132,0.027186,0.035342,-0.588824,,,,0.162405,0.019990,0.010096,0.012480,0.019997,0.009921,0.012295,0.019967,0.209884,-0.146278,0.038077,0.028972,,,,,,,,,,,,,,,,,,
21,0.210000,-1.140480,54.380749,-0.640286,-0.100543,0.040684,-0.034061,0.000066,1.084039,5.957744,0.185383,-0.180440,0.042069,-0.287869,0.000142,-1.016381,-34.315651,-0.250621,-0.038071,0.039381,-0.568113,0.000244,-0.068848,0.041725,0.062315,-0.055329,0.049232,0.027871,-0.160476,0.034835,-0.148286,-0.069768,0.040354,-0.131598,-0.047265,0.043417,0.011449,-0.201569,0.034542,-0.026117,-0.256710,0.031670,-0.280515,-0.144554,0.034919,-0.210219,-0.178736,0.043236,-0.184848,-0.136541,0.068425,-0.331494,-0.190581,0.038550,-0.429700,-0.166917,0.044194,-0.434278,0.014596,0.031778,-0.626746,-0.070331,0.064869,-0.588248,0.019818,0.038808,-0.511296,-0.137438,0.034813,-0.469099,0.037717,0.038840,-0.645674,-0.157899,0.031094,-0.547344,0.026967,0.035499,-0.588356,,,,0.162405,0.019989,0.010099,0.012480,0.019995,0.009929,0.012297,0.019964,0.209893,-0.146497,0.038105,0.028725,,,,,,,,,,,,,,,,,,
22,0.220000,-1.167655,54.438427,-0.623594,-0.100812,0.040685,-0.034351,0.000069,1.081424,6.038878,0.188496,-0.180974,0.042025,-0.288100,0.000142,-0.922342,-34.526268,-0.159808,-0.038383,0.039489,-0.567878,0.000242,-0.069024,0.041743,0.061980,-0.055553,0.049259,0.027534,-0.160854,0.034822,-0.148526,-0.070184,0.040309,-0.131883,-0.047494,0.043457,0.011106,-0.201762,0.034522,-0.026318,-0.257244,0.031572,-0.280639,-0.144998,0.034878,-0.210484,-0.179110,0.043237,-0.185057,-0.137083,0.068370,-0.331752,-0.191381,0.038560,-0.429985,-0.167629,0.044107,-0.434531,0.014495,0.032008,-0.626321,-0.070589,0.064940,-0.588113,0.019303,0.038924,-0.510849,-0.138101,0.034748,-0.469235,0.037682,0.039125,-0.645166,-0.158273,0.030991,-0.547559,0.026732,0.035721,-0.587879,,,,0.162405,0.019988,0.010105,0.012479,0.019993,0.009935,0.012294,0.019963,0.209897,-0.146715,0.038123,0.028467,,,,,,,,,,,,,,,,,,
23,0.230000,-1.214208,54.489029,-0.608273,-0.101090,0.040721,-0.034638,0.000081,1.035513,6.091405,0.202763,-0.181497,0.041939,-0.288299,0.000143,-0.818021,-34.734657,-0.023605,-0.038710,0.039612,-0.567630,0.000243,-0.069228,0.041913,0.061728,-0.055763,0.049297,0.027187,-0.161235,0.034800,-0.148763,-0.070557,0.040299,-0.132212,-0.047722,0.043491,0.010750,-0.202031,0.034525,-0.026521,-0.257764,0.031495,-0.280774,-0.145451,0.034850,-0.210733,-0.179533,0.043214,-0.185273,-0.137677,0.068285,-0.332046,-0.191949,0.038339,-0.430080,-0.168345,0.043915,-0.434760,0.014408,0.032256,-0.625896,-0.070891,0.065010,-0.587976,0.018749,0.039153,-0.510351,-0.138776,0.034601,-0.469342,0.037627,0.039436,-0.644662,-0.158641,0.030884,-0.547743,0.026480,0.035977,-0.587419,,,,0.162401,0.019989,0.010106,0.012477,0.019992,0.009936,0.012298,0.019973,0.209900,-0.146930,0.038141,0.028213,,,,,,,,,,,,,,,,,,
24,0.240000,-1.227720,54.548172,-0.595519,-0.101338,0.040730,-0.034950,0.000077,0.982608,6.162216,0.186428,-0.182052,0.041802,-0.288529,0.000141,-0.688990,-34.921398,0.068655,-0.039065,0.039708,-0.567399,0.000229,-0.069369,0.041910,0.061381,-0.055957,0.049326,0.026836,-0.161624,0.034768,-0.148999,-0.070871,0.040327,-0.132594,-0.047939,0.043506,0.010400,-0.202268,0.034545,-0.026726,-0.258307,0.031405,-0.280901,-0.145905,0.034784,-0.210991,-0.179954,0.043170,-0.185490,-0.138307,0.068063,-0.332347,-0.192702,0.037990,-0.430314,-0.169051,0.043723,-0.435017,0.014087,0.032637,-0.625547,-0.071199,0.065077,-0.587841,0.018250,0.039310,-0.509984,-0.139426,0.034439,-0.469466,0.037573,0.039747,-0.644169,-0.159019,0.030772,-0.547932,0.026217,0.036012,-0.586835,,,,0.162399,0.019989,0.010108,0.012474,0.019992,0.009935,0.012293,0.019973,0.209899,-0.147114,0.038165,0.027962,,,,,,,,,,,,,,,,,,
25,0.250000,-1.234217,54.617073,-0.602082,-0.101614,0.040717,-0.035262,0.000072,0.959869,6.212956,0.173947,-0.182575,0.041709,-0.288740,0.000155,-0.548203,-35.113235,0.194506,-0.039401,0.039814,-0.567179,0.000230,-0.069501,0.041857,0.060968,-0.056147,0.049347,0.026473,-0.162020,0.034724,-0.149232,-0.071242,0.040285,-0.132922,-0.048168,0.043535,0.010043,-0.202603,0.034558,-0.026902,-0.258833,0.031312,-0.281027,-0.146375,0.034713,-0.211240,-0.180401,0.043107,-0.185702,-0.138806,0.068002,-0.332640,-0.193339,0.037923,-0.430496,-0.169735,0.043461,-0.435234,0.013954,0.032928,-0.625165,-0.071511,0.065151,-0.587698,0.017724,0.039456,-0.509576,-0.140073,0.034245,-0.469592,0.037495,0.040075,-0.643691,-0.159408,0.030630,-0.548121,0.025951,0.036248,-0.586395,,,,0.162399,0.019988,0.010104,0.012471,0.019995,0.009936,0.012288,0.019963,0.209894,-0.147303,0.038199,0.027717,,,,,,,,,,,,,,,,,,
26,0.260000,-1.252715,54.680935,-0.635274,-0.101869,0.040708,-0.035565,0.000079,0.924079,6.274091,0.133885,-0.183111,0.041583,-0.288965,0.000154,-0.422461,-35.306126,0.354406,-0.039714,0.039938,-0.566980,0.000251,-0.069661,0.041905,0.060641,-0.056340,0.049376,0.026114,-0.162400,0.034684,-0.149471,-0.071651,0.040145,-0.133270,-0.048378,0.043566,0.009695,-0.202780,0.034574,-0.027101,-0.259370,0.031237,-0.281170,-0.146817,0.034641,-0.211497,-0.180819,0.043062,-0.185932,-0.139414,0.067743,-0.332936,-0.194018,0.037709,-0.430697,-0.170417,0.043259,-0.435474,0.014013,0.033078,-0.624713,-0.071824,0.065218,-0.587568,0.017202,0.039615,-0.509173,-0.140708,0.034065,-0.469718,0.037405,0.040401,-0.643222,-0.159790,0.030489,-0.548312,0.025629,0.036730,-0.586130,,,,0.162398,0.019990,0.010097,0.012473,0.019995,0.009929,0.012291,0.019965,0.209890,-0.147526,0.038190,0.027432,,,,,,,,,,,,,,,,,,
27,0.270000,-1.254657,54.741154,-0.638093,-0.102118,0.040714,-0.035869,0.000061,0.871926,6.348796,0.127735,-0.183643,0.041468,-0.289204,0.000156,-0.293951,-35.493084,0.490498,-0.040032,0.040049,-0.566781,0.000254,-0.069816,0.041933,0.060302,-0.056533,0.049375,0.025765,-0.162783,0.034648,-0.149704,-0.071970,0.040185,-0.133590,-0.048566,0.043541,0.009301,-0.203041,0.034604,-0.027290,-0.259889,0.031156,-0.281297,-0.147272,0.034562,-0.211753,-0.181227,0.043013,-0.186156,-0.139893,0.067707,-0.333234,-0.194854,0.037378,-0.431012,-0.171092,0.043018,-0.435698,0.013914,0.033295,-0.624325,-0.072138,0.065287,-0.587446,0.016695,0.039767,-0.508782,-0.141347,0.033888,-0.469846,0.037329,0.040727,-0.642764,-0.160158,0.030358,-0.548504,0.025404,0.037048,-0.585768,,,,0.162400,0.019992,0.010096,0.012477,0.019996,0.009925,0.012293,0.019969,0.209886,-0.147698,0.038258,0.027197,,,,,,,,,,,,,,,,,,
28,0.280000,-1.263319,54.804409,-0.650585,-0.102383,0.040716,-0.036179,0.000063,0.827417,6.393613,0.117944,-0.184153,0.041358,-0.289410,0.000154,-0.148699,-35.691254,0.576626,-0.040329,0.040140,-0.566545,0.000245,-0.069973,0.041970,0.059962,-0.056727,0.049388,0.025406,-0.163171,0.034626,-0.149946,-0.072347,0.040149,-0.133936,-0.048776,0.043547,0.008927,-0.203304,0.034620,-0.027492,-0.260398,0.031085,-0.281437,-0.147722,0.034501,-0.212003,-0.181659,0.042969,-0.186375,-0.140449,0.067567,-0.333519,-0.195417,0.037120,-0.431127,-0.171755,0.042815,-0.435942,0.013802,0.033588,-0.623940,-0.072414,0.065368,-0.587307,0.016186,0.039824,-0.508346,-0.141953,0.033717,-0.469968,0.037286,0.041055,-0.642288,-0.160498,0.030255,-0.548701,0.025217,0.037205,-0.585239,,,,0.162404,0.019988,0.010095,0.012479,0.019995,0.009927,0.012290,0.019973,0.209893,-0.147889,0.038288,0.026947,,,,,,,,,,,,,,,,,,
29,0.290000,-1.303153,54.864944,-0.643062,-0.102663,0.040699,-0.036467,0.000072,0.821096,6.441527,0.090518,-0.184670,0.041271,-0.289627,0.000167,-0.031826,-35.887478,0.714180,-0.040600,0.040267,-0.566324,0.000242,-0.070149,0.042013,0.059646,-0.056933,0.049425,0.025061,-0.163552,0.034592,-0.150165,-0.072749,0.040028,-0.134263,-0.049006,0.043571,0.008589,-0.203584,0.034569,-0.027672,-0.260911,0.031000,-0.281582,-0.148161,0.034450,-0.212240,-0.182085,0.042920,-0.186589,-0.141055,0.067353,-0.333805,-0.196007,0.037138,-0.431322,-0.172404,0.042645,-0.436181,0.013739,0.033852,-0.623524,-0.072644,0.065451,-0.587156,0.015733,0.040050,-0.507969,-0.142564,0.033569,-0.470102,0.037273,0.041389,-0.641785,-0.160820,0.030142,-0.548896,0.025010,0.037450,-0.584807,,,,0.162404,0.019990,0.010098,0.012480,0.019993,0.009927,0.012299,0.019962,0.209888,-0.148084,0.038330,0.026714,,,,,,,,,,,,,,,,,,
30,0.300000,-1.310479,54.924381,-0.662783,-0.102941,0.040703,-0.036753,0.000068,0.789219,6.484798,0.067538,-0.185156,0.041182,-0.289835,0.000167,0.102478,-36.082375,0.827228,-0.040863,0.040368,-0.566079,0.000249,-0.070334,0.042039,0.059320,-0.057149,0.049441,0.024725,-0.163952,0.034548,-0.150396,-0.073122,0.039995,-0.134579,-0.049237,0.043587,0.008248,-0.203852,0.034610,-0.027835,-0.261409,0.030942,-0.281718,-0.148607,0.034371,-0.212483,-0.182500,0.042883,-0.186805,-0.141497,0.067296,-0.334058,-0.196629,0.036965,-0.431519,-0.173005,0.042424,-0.436391,0.013687,0.034096,-0.623093,-0.072866,0.065518,-0.586990,0.015269,0.040163,-0.507519,-0.143127,0.033396,-0.470219,0.037277,0.041704,-0.641276,-0.161112,0.030033,-0.549077,0.024764,0.037697,-0.584355,,,,0.162406,0.019989,0.010100,0.012479,0.019996,0.009931,0.012298,0.019966,0.209888,-0.148296,0.038355,0.026468,,,,,,,,,,,,,,,,,,
31,0.310000,-1.299587,54.979607,-0.679747,-0.103204,0.040708,-0.037042,0.000068,0.746531,6.525558,0.015115,-0.185668,0.041025,-0.290049,0.000159,0.264497,-36.254784,0.949123,-0.041123,0.040494,-0.565863,0.000245,-0.070496,0.042045,0.059003,-0.057351,0.049428,0.024384,-0.164337,0.034519,-0.150626,-0.073460,0.040027,-0.134893,-0.049462,0.043570,0.007908,-0.204113,0.034658,-0.028028,-0.261905,0.030887,-0.281860,-0.149049,0.034283,-0.212700,-0.182954,0.042786,-0.187043,-0.142041,0.067004,-0.334314,-0.197272,0.036610,-0.431739,-0.173595,0.042240,-0.436612,0.013437,0.034508,-0.622788,-0.073075,0.065578,-0.586831,0.014838,0.040266,-0.507070,-0.143661,0.033234,-0.470340,0.037293,0.042008,-0.640770,-0.161384,0.029903,-0.549254,0.024628,0.037987,-0.583963,,,,0.162401,0.019988,0.010101,0.012480,0.019997,0.009931,0.012296,0.019964,0.209891,-0.148510,0.038374,0.026216,,,,,,,,,,,,,,,,,,
32,0.320000,-1.301029,55.033718,-0.720538,-0.103450,0.040700,-0.037321,0.000062,0.733013,6.558488,-0.031355,-0.186097,0.040944,-0.290246,0.000169,0.410321,-36.443310,1.047978,-0.041325,0.040572,-0.565634,0.000243,-0.070660,0.042080,0.058677,-0.057537,0.049439,0.024056,-0.164680,0.034471,-0.150830,-0.073802,0.039944,-0.135195,-0.049666,0.043567,0.007571,-0.204350,0.034698,-0.028206,-0.262370,0.030822,-0.282019,-0.149460,0.034180,-0.212930,-0.183311,0.042765,-0.187229,-0.142404,0.066915,-0.334569,-0.197772,0.036603,-0.431909,-0.174147,0.041988,-0.436804,0.013444,0.034723,-0.622355,-0.073252,0.065646,-0.586684,0.014442,0.040309,-0.506661,-0.144165,0.033036,-0.470458,0.037330,0.042321,-0.640299,-0.161635,0.029787,-0.549436,0.024495,0.038212,-0.583524,,,,0.162402,0.019988,0.010105,0.012477,0.019992,0.009935,0.012293,0.019962,0.209895,-0.148699,0.038420,0.025986,,,,,,,,,,,,,,,,,,
33,0.330000,-1.279269,55.090118,-0.809259,-0.103709,0.040670,-0.037605,0.000076,0.690286,6.592154,-0.103635,-0.186527,0.040796,-0.290460,0.000161,0.554508,-36.628429,1.154504,-0.041487,0.040665,-0.565403,0.000236,-0.070813,0.042099,0.058375,-0.057729,0.049426,0.023715,-0.165051,0.034412,-0.151067,-0.074192,0.039780,-0.135485,-0.049874,0.043544,0.007238,-0.204591,0.034760,-0.028409,-0.262793,0.030793,-0.282176,-0.149851,0.034054,-0.213157,-0.183677,0.042711,-0.187444,-0.142839,0.066642,-0.334814,-0.198327,0.036250,-0.432132,-0.174631,0.041798,-0.437031,0.013477,0.035016,-0.621980,-0.073379,0.065726,-0.586540,0.014091,0.040423,-0.506255,-0.144613,0.032839,-0.470567,0.037406,0.042638,-0.639824,-0.161823,0.029679,-0.549612,0.024373,0.038360,-0.583024,,,,0.162401,0.019990,0.010107,0.012473,0.019993,0.009934,0.012292,0.019961,0.209896,-0.148873,0.038484,0.025743,,,,,,,,,,,,,,,,,,
34,0.340000,-1.273582,55.118195,-0.856580,-0.103978,0.040671,-0.037865,0.000115,0.681049,6.607409,-0.168349,-0.186890,0.040715,-0.290665,0.000171,0.678736,-36.808853,1.243775,-0.041587,0.040739,-0.565176,0.000243,-0.071020,0.042214,0.058149,-0.057907,0.049397,0.023414,-0.165384,0.034377,-0.151286,-0.074452,0.039739,-0.135797,-0.050097,0.043506,0.006950,-0.205008,0.034794,-0.028625,-0.263204,0.030763,-0.282342,-0.150214,0.033951,-0.213391,-0.184011,0.042662,-0.187655,-0.143109,0.066543,-0.335054,-0.198719,0.036233,-0.432311,-0.175066,0.041559,-0.437234,0.013537,0.035217,-0.621591,-0.073448,0.065793,-0.586389,0.013813,0.040493,-0.505853,-0.145002,0.032669,-0.470680,0.037547,0.042907,-0.639323,-0.161949,0.029589,-0.549782,0.024330,0.038537,-0.582594,,,,0.162398,0.019989,0.010104,0.012474,0.019994,0.009937,0.012291,0.019964,0.209894,-0.149068,0.038521,0.025501,,,,,,,,,,,,,,,,,,
35,0.350000,-1.260008,55.155933,-0.884114,-0.104188,0.040643,-0.038131,0.000064,0.633773,6.632922,-0.202664,-0.187252,0.040589,-0.290885,0.000160,0.751602,-36.995121,1.306639,-0.041638,0.040764,-0.564957,0.000238,-0.071196,0.042124,0.057798,-0.058119,0.049404,0.023126,-0.165677,0.034338,-0.151503,-0.074734,0.039675,-0.136072,-0.050324,0.043498,0.006652,-0.205077,0.034823,-0.028790,-0.263545,0.030722,-0.282527,-0.150532,0.033881,-0.213614,-0.184339,0.042611,-0.187888,-0.143500,0.066330,-0.335311,-0.199175,0.035890,-0.432529,-0.175469,0.041394,-0.437449,0.013679,0.035324,-0.621192,-0.073461,0.065827,-0.586270,0.013558,0.040559,-0.505459,-0.145355,0.032511,-0.470795,0.037719,0.043030,-0.638857,-0.162049,0.029523,-0.549960,0.024379,0.038597,-0.582147,,,,0.162400,0.019991,0.010104,0.012473,0.019994,0.009931,0.012296,0.019974,0.209893,-0.149295,0.038557,0.025270,,,,,,,,,,,,,,,,,,
36,0.360000,-1.258064,55.177368,-0.929258,-0.104431,0.040632,-0.038378,0.000075,0.663704,6.644292,-0.208955,-0.187561,0.040586,-0.291095,0.000167,0.754750,-37.165943,1.318378,-0.041678,0.040775,-0.564787,0.000241,-0.071384,0.042139,0.057542,-0.058342,0.049419,0.022867,-0.165952,0.034304,-0.151724,-0.075041,0.039564,-0.136339,-0.050548,0.043512,0.006399,-0.205316,0.034856,-0.029016,-0.263861,0.030675,-0.282724,-0.150834,0.033843,-0.213830,-0.184615,0.042594,-0.188105,-0.143820,0.066299,-0.335533,-0.199486,0.036082,-0.432727,-0.175825,0.041387,-0.437657,0.013810,0.035349,-0.620848,-0.073446,0.065830,-0.586197,0.013343,0.040580,-0.505133,-0.145669,0.032514,-0.470936,0.037899,0.043034,-0.638445,-0.162137,0.029524,-0.550147,0.024387,0.038619,-0.581777,,,,0.162400,0.019990,0.010101,0.012474,0.019994,0.009929,0.012296,0.019974,0.209896,-0.149527,0.038557,0.025038,,,,,,,,,,,,,,,,,,
37,0.370000,-1.254779,55.196609,-0.934481,-0.104668,0.040614,-0.038611,0.000081,0.681112,6.667935,-0.211314,-0.187860,0.040611,-0.291317,0.000169,0.705480,-37.320675,1.295123,-0.041707,0.040759,-0.564666,0.000240,-0.071588,0.042118,0.057300,-0.058558,0.049402,0.022606,-0.166232,0.034292,-0.151945,-0.075311,0.039539,-0.136571,-0.050765,0.043495,0.006159,-0.205552,0.034842,-0.029215,-0.264149,0.030714,-0.282912,-0.151117,0.033818,-0.214044,-0.184886,0.042578,-0.188312,-0.144051,0.066403,-0.335716,-0.199933,0.036046,-0.433025,-0.176158,0.041511,-0.437890,0.013928,0.035287,-0.620585,-0.073402,0.065805,-0.586180,0.013144,0.040584,-0.504858,-0.145952,0.032594,-0.471087,0.038070,0.042949,-0.638104,-0.162211,0.029562,-0.550343,0.024407,0.038561,-0.581481,,,,0.162400,0.019987,0.010098,0.012474,0.019994,0.009927,0.012292,0.019966,0.209889,-0.149731,0.038555,0.024819,,,,,,,,,,,,,,,,,,
38,0.380000,-1.195344,55.220730,-0.988172,-0.104896,0.040612,-0.038842,0.000074,0.710817,6.661584,-0.274488,-0.188149,0.040638,-0.291508,0.000160,0.617197,-37.454102,1.234056,-0.041719,0.040689,-0.564578,0.000238,-0.071774,0.042071,0.057046,-0.058749,0.049359,0.022367,-0.166498,0.034314,-0.152146,-0.075540,0.039586,-0.136807,-0.050943,0.043430,0.005871,-0.205867,0.034912,-0.029385,-0.264432,0.030813,-0.283109,-0.151414,0.033809,-0.214250,-0.185173,0.042578,-0.188512,-0.144385,0.066299,-0.335895,-0.200180,0.036173,-0.433208,-0.176424,0.041609,-0.438071,0.014025,0.035114,-0.620365,-0.073337,0.065749,-0.586191,0.012999,0.040527,-0.504637,-0.146190,0.032688,-0.471233,0.038230,0.042738,-0.637836,-0.162268,0.029614,-0.550529,0.024443,0.038417,-0.581236,,,,0.162402,0.019993,0.010095,0.012476,0.019997,0.009927,0.012297,0.019976,0.209892,-0.149932,0.038536,0.024617,,,,,,,,,,,,,,,,,,
39,0.390000,-1.174196,55.239048,-1.002333,-0.105116,0.040566,-0.039083,0.000067,0.736632,6.649300,-0.331440,-0.188409,0.040678,-0.291710,0.000147,0.503663,-37.594486,1.136778,-0.041704,0.040540,-0.564501,0.000248,-0.071982,0.042022,0.056808,-0.058959,0.049300,0.022120,-0.166767,0.034321,-0.152368,-0.075818,0.039534,-0.137060,-0.051157,0.043358,0.005611,-0.206009,0.034864,-0.029611,-0.264712,0.030912,-0.283329,-0.151689,0.033791,-0.214458,-0.185457,0.042599,-0.188737,-0.144603,0.066273,-0.336066,-0.200402,0.036266,-0.433380,-0.176667,0.041717,-0.438281,0.014358,0.034711,-0.620080,-0.073267,0.065677,-0.586231,0.012865,0.040343,-0.504438,-0.146412,0.032746,-0.471389,0.038388,0.042452,-0.637605,-0.162315,0.029656,-0.550711,0.024384,0.038226,-0.581034,,,,0.162400,0.019990,0.010097,0.012474,0.019992,0.009924,0.012292,0.019967,0.209887,-0.150159,0.038529,0.024390,,,,,,,,,,,,,,,,,,
40,0.400000,-1.135067,55.245193,-1.062181,-0.105373,0.040543,-0.039330,0.000064,0.768874,6.640820,-0.370959,-0.188654,0.040712,-0.291931,0.000142,0.413211,-37.721043,1.067003,-0.041697,0.040442,-0.564448,0.000250,-0.072225,0.042007,0.056555,-0.059207,0.049255,0.021867,-0.167034,0.034311,-0.152612,-0.076086,0.039484,-0.137304,-0.051412,0.043299,0.005354,-0.206274,0.034903,-0.029840,-0.264983,0.030969,-0.283567,-0.151962,0.033736,-0.214685,-0.185720,0.042607,-0.188967,-0.144745,0.066342,-0.336245,-0.200666,0.036384,-0.433622,-0.176897,0.041792,-0.438485,0.014462,0.034509,-0.619893,-0.073201,0.065610,-0.586288,0.012723,0.040256,-0.504273,-0.146617,0.032808,-0.471560,0.038543,0.042211,-0.637377,-0.162351,0.029698,-0.550905,0.024490,0.038031,-0.580822,,,,0.162400,0.019989,0.010101,0.012477,0.019993,0.009930,0.012295,0.019965,0.209893,-0.150419,0.038568,0.024156,,,,,,,,,,,,,,,,,,
41,0.410000,-1.133377,55.242374,-1.141413,-0.105659,0.040541,-0.039578,0.000081,0.801467,6.636633,-0.397928,-0.188911,0.040714,-0.292167,0.000135,0.329113,-37.850491,1.011986,-0.041708,0.040364,-0.564408,0.000259,-0.072532,0.042122,0.056351,-0.059478,0.049264,0.021599,-0.167319,0.034275,-0.152859,-0.076378,0.039323,-0.137573,-0.051689,0.043306,0.005107,-0.206554,0.034960,-0.030097,-0.265247,0.030994,-0.283810,-0.152223,0.033690,-0.214927,-0.185983,0.042566,-0.189225,-0.145000,0.066311,-0.336473,-0.200896,0.036478,-0.433834,-0.177151,0.041875,-0.438718,0.014584,0.034301,-0.619706,-0.073127,0.065544,-0.586341,0.012573,0.040165,-0.504084,-0.146842,0.032884,-0.471744,0.038703,0.041980,-0.637129,-0.162404,0.029727,-0.551124,0.024484,0.037969,-0.580699,,,,0.162403,0.019988,0.010104,0.012477,0.019993,0.009932,0.012299,0.019970,0.209893,-0.150676,0.038617,0.023906,,,,,,,,,,,,,,,,,,
42,0.420000,-1.122199,55.241325,-1.138583,-0.105931,0.040536,-0.039859,0.000068,0.834214,6.642981,-0.414420,-0.189210,0.040713,-0.292441,0.000122,0.240937,-37.987991,0.961349,-0.041753,0.040298,-0.564344,0.000247,-0.072793,0.042052,0.056031,-0.059760,0.049263,0.021330,-0.167597,0.034247,-0.153140,-0.076625,0.039372,-0.137840,-0.051968,0.043299,0.004837,-0.206840,0.034985,-0.030372,-0.265532,0.030990,-0.284097,-0.152511,0.033664,-0.215216,-0.186258,0.042534,-0.189501,-0.145344,0.066229,-0.336719,-0.201214,0.036583,-0.434115,-0.177455,0.041975,-0.438981,0.014510,0.034222,-0.619539,-0.073056,0.065477,-0.586390,0.012391,0.040151,-0.503877,-0.147108,0.032969,-0.471930,0.038878,0.041727,-0.636848,-0.162465,0.029759,-0.551360,0.024509,0.037798,-0.580438,,,,0.162402,0.019988,0.010103,0.012479,0.019994,0.009934,0.012294,0.019965,0.209895,-0.150964,0.038614,0.023614,,,,,,,,,,,,,,,,,,
